user_id,work_id,rating_value,rated_at
145,6087671376048175573,2,2025-08-13 06:20:59
213,11392150177713985222,1,2023-03-16 21:49:13
683,709262011977106436,5,2023-03-07 11:49:55
1035,617298675383348616,6,2025-09-30 09:30:58
544,17922696033310678750,0,2025-07-18 23:06:35
1166,10559541366118267802,10,2023-07-12 15:33:55
1478,6259256401708833774,6,2024-03-08 11:23:40
686,13780317994838191936,1,2023-07-16 22:49:33
1026,4027722902522534559,1,2023-12-09 04:55:38
1468,713044634314011004,7,2025-03-09 03:12:16
713,6610829813198184649,5,2023-01-16 06:07:31
419,2527675804633930890,7,2024-12-07 11:54:25
1475,12545608228877637393,2,2024-07-22 10:40:39
1031,14474914282013389820,0,2024-02-26 03:10:23
418,2639788196453564117,10,2024-07-23 18:54:59
23,5135656518343805860,6,2024-06-29 23:48:00
1459,6888439460803229483,3,2024-06-04 05:38:03
40,14151945312537147914,3,2025-03-13 01:58:59
157,9466137330363797275,6,2024-05-09 11:26:25
1293,13956641935326927920,0,2025-07-18 16:32:22
1066,4443272662955182492,0,2025-05-06 16:54:50
132,8690965647812125604,3,2024-05-17 10:34:16
20,17938164236011811415,10,2025-08-22 07:16:39
550,5570039924580417769,6,2023-08-01 02:33:29
1322,697978713593091227,3,2024-12-03 07:18:03
410,18247254888946093148,2,2024-04-18 20:53:14
444,14266619499361868442,3,2025-09-15 22:19:31
8,9991634055366997378,8,2025-03-22 19:14:50
1075,14334838973192774237,1,2024-12-11 18:23:54
1247,15328476876229450494,3,2024-08-21 13:58:40
274,17433437722030763287,0,2025-08-07 04:11:13
1303,18418817325832791302,4,2023-08-12 23:56:44
730,13546998169023914709,5,2025-07-26 12:41:10
1410,13734332332960276010,7,2025-06-17 03:06:18
1440,15948117816973708004,4,2024-02-14 15:44:11
2,9413654194416129507,2,2023-09-13 20:09:19
622,7682437960569589179,0,2025-02-13 22:52:57
1252,12646843148892757213,8,2023-09-05 11:14:13
569,4146733030233585638,9,2025-09-11 09:30:00
885,3129659096249162285,9,2023-01-02 05:49:41
962,5654046268023450189,2,2024-01-23 07:46:14
1039,14152798533393422450,0,2025-02-26 08:55:24
923,13451722910423386615,1,2023-09-29 16:32:44
499,5205790307285505083,6,2023-01-29 07:14:31
725,3000888455886155227,4,2024-02-04 12:30:40
951,5320896549427159744,0,2025-07-05 03:30:55
1062,4228331323621211446,6,2024-08-03 11:44:13
552,8394321723389829831,3,2025-06-01 20:47:41
618,6902326129978555191,2,2025-07-03 00:58:26
717,5362863978444015246,5,2024-08-19 23:32:59
48,6860089723880785827,2,2025-03-14 17:44:13
163,5476528429605230552,10,2024-09-19 19:49:27
938,8993278780726880027,9,2025-02-26 07:30:53
593,17769934050749330862,6,2024-05-06 14:08:11
301,2517645409569433749,3,2023-10-30 02:10:12
1106,16278748871513873387,8,2024-02-19 10:36:38
137,3727010650078817193,0,2025-08-11 23:47:55
812,12438618025795408150,7,2025-06-10 14:49:00
183,12039852943294677755,3,2023-02-17 11:02:31
139,4409462194084869014,8,2024-09-27 15:59:50
675,11710143742041154772,3,2024-05-27 11:43:45
783,71770609419066741,10,2024-12-23 06:12:16
386,16242494915909828123,2,2025-03-04 12:43:23
244,18404986471209588984,8,2023-08-07 03:08:45
170,2894420618701193271,3,2023-05-04 11:08:12
153,16685014958099649136,5,2024-08-29 11:30:56
270,8969033292780118536,10,2024-10-15 12:18:02
613,11255582801634875443,6,2024-05-25 14:47:27
676,1479143135109803135,8,2025-07-10 20:19:10
1080,15124424163429456057,7,2025-07-26 15:04:59
644,1751102363386027936,8,2025-01-16 09:46:02
1262,6325117802366851306,8,2024-09-30 03:15:31
603,7131381486503684198,1,2024-02-06 11:02:26
499,13829734407527003978,2,2025-08-18 23:19:22
916,11524405054333938783,6,2024-12-27 15:21:14
622,12627714569331072116,2,2024-06-23 11:33:35
205,3944706032375140480,1,2024-09-12 09:31:22
1451,13358359513551136053,8,2023-05-11 07:15:30
1428,969269829004914031,8,2023-10-02 13:15:36
1208,5114188374711717925,0,2024-11-17 08:03:08
1175,3269564799510098114,10,2023-09-05 07:36:52
281,4126439016246932618,10,2025-09-22 10:50:15
143,796823908552827886,9,2023-05-22 09:40:23
1027,6606106505191737420,1,2023-04-15 20:37:23
654,11343550210245179186,10,2025-02-24 21:56:52
925,12695251379700049405,7,2025-03-16 23:07:54
1023,1319840145840074699,3,2024-01-14 04:27:12
223,15641741184687223072,6,2025-01-21 10:39:03
955,12179570899610916819,7,2023-12-18 06:09:54
1221,7785831373750171208,7,2024-05-06 07:12:10
1459,1448319711389574750,6,2024-05-21 13:12:17
32,10167527678914103921,6,2025-09-25 13:42:26
955,12612685193815410889,0,2023-12-29 06:49:59
432,1007041405152615155,6,2024-08-04 07:48:58
211,8096753922419465971,0,2023-10-06 19:07:59
296,4652230156044097676,1,2023-01-02 12:18:38
1493,2875726226172366090,10,2024-08-14 23:47:41
663,4587461725659285181,4,2024-09-13 01:10:28
829,11747521869483890696,2,2025-08-17 19:32:27
93,623405458824039480,1,2025-04-29 06:58:36
650,1166668365643144581,7,2023-10-07 19:51:05
401,9791649719408345734,0,2024-06-19 00:06:59
863,9748184887409332545,1,2023-01-23 09:16:40
279,13555025018109572081,10,2024-07-31 21:33:57
880,6382943454770765683,7,2024-09-18 19:10:35
322,17514933294943069759,1,2023-12-07 18:18:48
1133,3402172597470873114,6,2024-01-10 02:34:51
144,13949893016835097101,1,2024-02-09 16:36:20
63,1170193068822033121,10,2024-11-07 18:59:15
1113,7230159045759612572,8,2025-09-19 00:03:48
291,16719187606015390427,5,2023-09-19 15:50:37
81,17765385851660510139,1,2025-04-15 09:05:04
1169,1704416003841512653,6,2024-01-01 22:01:15
762,10581604778384220733,0,2025-05-15 16:51:49
1238,5768391152448792321,9,2024-10-11 04:50:29
258,14157290732054986444,4,2023-05-31 05:08:25
410,13845140961403046893,7,2025-02-16 19:39:25
496,10162300168607273216,0,2025-02-01 13:22:24
1191,3348541073752508306,0,2023-10-08 06:05:03
240,1672352014055058775,7,2024-08-09 12:27:53
1059,5905807852005369262,4,2023-07-20 17:56:16
421,5231631734103999982,10,2023-07-14 09:55:53
960,10103485210563569745,9,2025-05-30 22:54:45
923,1992034722454223484,10,2023-01-31 15:28:52
1397,2240386054786458736,3,2025-02-11 14:23:02
267,14962882816295007085,0,2025-07-06 22:19:53
118,9207169809545272117,2,2024-09-24 00:05:27
63,1888881111363947830,5,2023-09-18 11:06:22
1234,7709890491723439997,2,2024-05-03 09:15:38
1432,5996913745999314109,1,2024-05-24 13:14:11
1275,8786349949035972800,7,2023-10-24 10:07:18
1497,1012972167031848158,2,2025-04-25 15:28:58
874,3835761562516824983,5,2023-03-24 05:57:13
1316,16845251170140298401,10,2023-10-11 00:14:56
1079,5831613940334243543,2,2025-07-11 11:07:39
1051,13661678734072645801,1,2023-05-07 22:53:42
47,14746241292249872749,8,2023-11-11 01:18:17
813,15449629881293482112,6,2023-01-17 16:42:20
121,4953939673410743357,9,2023-08-18 09:30:41
203,11601142145140653518,1,2024-04-12 02:53:14
943,4926473069356428202,0,2023-10-03 05:32:41
916,9245585199991306469,8,2025-08-23 07:09:15
692,14677453601632441973,5,2024-02-09 13:48:34
546,3890435358724562395,5,2025-02-19 17:47:00
785,7073053883962307495,10,2023-09-12 05:07:55
1154,1304783494783081389,5,2025-08-28 18:31:27
508,2279970282017003216,7,2024-09-25 15:34:24
599,13254546921763649568,10,2023-07-15 15:54:23
576,13668576892494976084,0,2025-02-23 18:12:57
367,6728563435319230573,1,2025-07-23 02:10:33
406,8018609989386383154,9,2025-01-08 18:33:39
401,4847323896640514396,2,2025-07-05 21:26:51
812,17872469561727835999,0,2024-03-12 13:49:22
7,2840940526382566994,4,2025-08-04 02:19:51
711,10856016393764610811,7,2024-12-23 15:41:21
1284,1988792303784621482,6,2024-12-08 10:05:37
766,14744708279230894445,4,2024-06-28 01:58:57
915,483334593150331272,2,2024-11-05 17:49:33
202,1576037762098912598,3,2023-06-19 01:47:33
5,16083860172713899098,10,2023-10-11 14:28:36
311,12332277556924674396,9,2025-01-17 23:03:17
801,12579552666389553681,4,2023-02-12 07:59:55
711,3235273610833596240,1,2023-06-23 09:08:59
213,1741692393268528358,0,2025-02-11 20:37:34
740,5631841977133848391,2,2023-08-28 00:17:37
597,9675294963745874389,9,2025-01-11 02:15:08
1273,11023604715745770141,7,2024-06-06 14:53:06
37,3174328109224704643,2,2023-05-25 22:47:19
533,16826055439878536090,8,2023-09-18 08:15:38
1001,4857784593183304435,6,2024-11-25 11:09:17
75,13407515483105981051,6,2024-11-03 02:46:04
23,9319760278590882052,5,2024-09-26 23:02:34
923,12800154834478440261,6,2024-04-17 16:38:57
1151,4931930775965144052,1,2023-10-27 11:57:36
978,1313782337020483303,8,2025-05-11 10:31:10
1007,3692970040862412255,8,2023-07-25 13:59:27
734,1464362899293163544,2,2024-08-28 04:51:33
548,12970304624344510274,7,2023-03-02 18:20:08
192,9050598531818976779,1,2023-07-19 05:28:39
1099,9487979642903937024,10,2025-02-13 15:56:56
173,14645830720244057703,9,2024-11-29 06:58:10
953,7031064277691722261,0,2023-11-19 14:18:26
1313,10315383915987953873,8,2025-10-28 03:44:10
1151,1055998417398007138,2,2023-04-04 12:08:54
600,16937297168658912763,7,2025-02-16 17:03:01
532,14051668034577909334,7,2025-09-09 23:21:55
286,11835758005700835635,3,2024-04-10 18:30:21
461,14883534595015761603,8,2023-12-02 02:56:26
552,14369846396539073126,10,2024-01-26 22:18:12
618,967699409302524323,7,2023-07-23 00:12:21
271,5114662128151281317,0,2023-03-29 20:24:12
212,2754026434718823869,1,2025-04-09 12:33:09
459,18046490213293132267,7,2025-09-20 16:27:00
1089,3285560137155725944,1,2025-08-13 12:52:57
335,2124398684264547978,9,2024-10-24 21:35:15
1430,13772688125742761688,6,2024-02-18 23:40:31
1489,1148274323210708171,2,2025-06-01 18:31:23
794,1384685450774342891,4,2025-01-04 06:39:09
474,10260145124628745424,5,2023-02-23 04:38:26
898,10484370387130949880,4,2025-04-03 02:38:21
1190,10395767550689753133,10,2023-01-02 05:48:53
501,6250300086817629904,0,2023-10-10 13:59:50
665,10903260899492431415,4,2025-06-06 11:52:38
518,14270190944341488817,1,2023-07-16 20:18:48
1403,150353848792692210,6,2024-04-02 22:36:09
14,14436610113586854659,1,2024-06-13 09:25:22
584,12267286070468033605,4,2023-05-06 15:33:26
130,15727268764158045717,2,2025-07-04 02:33:20
1158,18232379996626962452,8,2024-10-31 20:04:14
672,9671699956856309463,9,2024-10-04 03:19:44
1185,10324848188104374330,0,2023-08-11 02:33:12
1477,16951051447242032287,5,2025-03-20 00:11:49
1231,17715584094770717585,5,2023-06-26 05:09:52
1359,616270870259095265,6,2024-10-13 21:42:29
1220,7149052880108870470,8,2024-01-28 15:58:32
1150,14227618929126674973,1,2024-09-24 12:18:12
1066,8655589391584255258,7,2024-07-07 09:10:39
1191,14626746108065060808,10,2023-06-09 19:01:38
1237,14018804021225882749,0,2024-11-19 13:34:50
598,14735208645072660994,1,2024-04-12 19:10:30
713,17261918071338929225,5,2025-05-16 09:38:26
568,1156723721521793507,10,2023-11-28 15:32:28
717,9001729174898322596,8,2024-06-08 15:29:17
877,1517250245070015584,5,2024-06-01 01:55:20
671,10134462739762380856,2,2024-10-30 02:24:55
1206,10148806250318614026,4,2024-02-15 08:27:08
938,5052151322425817745,2,2024-11-07 09:51:11
578,2233144398510777632,3,2025-10-17 15:15:04
1330,13196009929665176697,1,2025-09-06 22:33:43
1292,7550178598909119572,0,2024-02-05 06:51:32
487,15932381432324571032,1,2025-03-01 19:38:06
766,16141312163522569017,0,2025-06-29 01:51:32
663,10762432367144149940,10,2023-11-14 23:27:45
358,11336807348645806209,6,2024-02-02 21:24:55
848,6620207466995501499,3,2023-01-28 10:16:52
601,13931987734729655471,10,2024-12-04 12:13:20
890,7068494942327467532,1,2024-12-08 22:21:38
946,7624635889583302798,2,2025-01-15 23:41:51
896,1352984111083234994,5,2025-09-24 02:19:50
784,7843002070516592193,1,2024-12-05 01:58:38
490,6245365718429455573,7,2023-05-22 08:42:08
529,11489944906818304621,4,2025-04-10 22:45:56
1377,16974929101568807494,4,2025-01-29 12:26:10
1436,10997085220489066370,5,2025-07-30 02:33:56
436,9989326157396402792,4,2025-01-08 19:30:07
192,10801817845392195224,9,2024-09-14 14:12:07
1371,7306905033928156865,3,2024-04-11 22:59:42
1372,392643874440781320,3,2023-09-19 17:54:00
1211,18226329695735942236,3,2025-09-07 08:39:09
751,15690027560280805138,10,2025-07-15 15:06:31
635,814827465217653115,7,2024-04-11 12:37:17
957,1452913523612671007,0,2024-04-05 07:54:57
337,17481299640056879498,10,2024-08-27 06:47:16
22,5743967792914128449,1,2023-02-11 00:59:23
299,864766096388987816,5,2023-02-05 08:55:57
107,652281167849244349,9,2023-07-21 02:20:07
218,6047453044027328749,0,2024-05-20 15:35:07
573,1987944025140239785,8,2023-12-10 08:33:50
1024,3871413135858176501,0,2025-08-29 01:47:56
425,8387006304550008992,6,2025-01-01 14:16:32
1430,2063112318721272001,0,2025-01-26 05:48:23
1038,2062995944341826804,6,2023-10-03 04:01:55
968,348389486289905402,1,2025-03-17 03:44:43
1131,9331076712937636040,8,2023-06-19 21:49:29
1104,17198550765493594778,0,2023-10-22 09:45:41
759,12534869740713077271,10,2023-12-06 13:13:32
1049,5185981848810304121,9,2023-07-14 14:03:45
1397,6766242642712621368,6,2024-04-18 17:50:28
712,7449709112924543283,9,2023-06-17 10:59:04
158,9766722701551111507,9,2024-09-30 22:44:25
170,9157508169755065317,3,2025-03-30 05:29:52
699,12862580005343180498,7,2023-09-29 08:39:32
108,15482528686847956016,10,2024-05-19 17:33:48
142,13063212337268352829,3,2024-12-04 18:16:21
971,15335074416041082819,1,2025-06-12 22:09:55
1002,7813505277724927138,8,2023-09-18 00:21:02
210,4740139765616129299,7,2025-09-16 05:15:03
1183,4508700488849011157,4,2025-08-24 06:46:20
1301,13646260725036114348,8,2024-07-02 09:46:39
679,14381068007176711733,10,2025-05-18 18:16:46
812,532315486387550818,1,2025-03-21 11:06:06
535,11237248923493890834,6,2023-02-07 23:45:45
1323,12251603821536109544,6,2023-05-02 14:57:48
1259,1888881111363947830,1,2024-08-11 19:29:53
449,15335074416041082819,4,2024-11-28 21:44:07
495,17489227463991527414,10,2025-06-03 06:27:43
436,12774437818633327241,3,2024-02-19 10:27:51
819,13272214249402198870,7,2023-11-15 04:38:09
672,6847245018803300487,4,2023-10-17 17:06:31
138,10055945286821266619,7,2025-07-19 05:34:01
767,6167318686411354587,5,2024-04-07 23:02:49
203,5519822840198526829,8,2024-06-03 12:11:57
1227,6077717260025584823,2,2023-05-29 15:02:21
1222,7421603363826589434,6,2024-03-03 01:05:38
922,2630255484476194986,3,2023-10-11 15:08:17
108,15333558443083009615,0,2025-04-11 22:11:51
1104,10171658889993366621,7,2025-05-08 13:43:52
317,12233061211638930484,1,2023-01-12 18:05:08
581,7889535064197111208,8,2023-10-28 01:05:34
1292,16011654034665767937,3,2023-08-14 04:27:50
1329,6744072569011686949,10,2023-04-10 23:34:06
1340,9683141144300075525,7,2024-06-08 18:51:40
1215,1102424563905676710,7,2025-02-23 08:21:29
575,4535719922120145922,2,2025-09-19 05:34:33
1111,8218359356675728960,3,2024-09-20 21:44:33
168,16984350410716529761,9,2025-01-29 21:46:39
1204,12668428383232545607,10,2024-10-06 17:57:59
411,4704832583047871452,3,2025-09-05 17:31:33
1073,12487782970466283161,1,2025-02-23 05:45:25
119,14487968739079766373,7,2024-07-06 13:23:41
1102,18199228015937626680,4,2025-05-18 02:11:20
702,13246391466146028824,0,2025-06-12 02:32:43
1107,9657187698781726172,8,2025-06-01 18:21:34
1135,12509298642377363840,8,2023-07-20 12:21:43
540,8993313532378094432,9,2024-11-17 05:09:27
501,9358826516472070397,6,2024-08-10 00:23:16
1393,3060643777889865122,6,2025-05-03 11:34:30
74,5817429776172489740,2,2023-07-27 17:37:45
1295,14400041532914498828,10,2023-03-15 03:03:51
1452,14816480519622942593,7,2025-03-28 04:21:19
168,16233542551404176028,9,2025-03-14 08:59:31
520,8370705556650957709,2,2025-09-28 23:40:50
935,1855011013854435824,8,2023-05-13 21:08:23
599,1218810970809679526,5,2023-04-17 05:23:05
1279,7595429721852330319,5,2023-01-10 06:56:07
1149,6027912079263958553,0,2025-06-07 00:17:07
124,2551713105257580385,10,2025-10-09 23:03:23
1228,7077552142045548486,10,2023-12-08 20:16:46
774,13184953246712355807,1,2023-02-16 07:59:05
1333,10605276732558859979,9,2023-10-03 19:06:06
1289,14020609527384261896,7,2025-07-30 13:41:18
170,13228294903784031667,2,2024-08-29 12:47:13
602,7316891635049537625,8,2023-12-24 02:14:21
1398,9158359524095151852,2,2023-12-17 19:04:45
1128,13208908060396633998,10,2024-06-10 14:07:05
1269,785641700451002726,4,2025-10-07 21:30:46
1219,10363040271088453233,6,2025-02-23 16:30:47
566,13476370823408644087,3,2023-01-02 23:37:45
805,6295307128829405878,5,2025-06-20 21:03:43
1285,3000651739592394245,7,2025-03-07 21:06:04
223,15145038921292889272,5,2025-01-27 21:47:25
1088,9184425289762828995,5,2025-10-04 23:54:45
1039,5504272718987879874,5,2023-09-27 00:14:11
1040,36924598936479362,1,2023-04-13 14:54:11
350,271012490809691574,8,2024-12-26 14:18:23
546,12227055492622410128,9,2025-07-06 02:36:54
897,12487944234696615963,6,2024-01-09 06:11:50
1480,8488398511880341426,0,2024-11-16 22:46:26
32,16023447879002636584,5,2024-07-20 23:08:14
498,16903419173446207782,4,2025-04-10 20:22:07
87,1454314701478445938,8,2025-02-12 03:44:05
1070,1003633377277370905,4,2025-03-08 12:05:35
709,5276880308030101842,0,2025-05-15 01:16:39
287,17045873362101245281,0,2024-08-30 21:23:27
281,9936778503851257216,10,2023-12-27 15:27:44
328,8247832647130461778,8,2025-01-13 03:03:00
1205,10301204780425465165,0,2024-08-27 00:04:15
956,7976768542085846392,8,2024-03-08 04:16:48
1112,16711382022850347877,3,2025-07-01 10:51:40
841,5138323197833228206,5,2025-04-27 18:27:40
828,7155645560982499480,6,2025-08-23 22:52:25
190,13079367427516777405,4,2023-02-09 04:48:13
1327,15347664840131639157,1,2023-08-11 01:14:15
13,5108992923057225984,10,2023-04-08 10:06:22
624,5130111272980980619,6,2023-07-05 21:40:22
712,6548319279954409244,2,2023-03-21 01:19:17
1176,5777644837132356246,9,2023-10-19 14:12:22
1043,16019569812994379429,10,2024-10-21 00:12:16
216,15692563330386995066,4,2025-03-28 01:40:43
1101,6542699217795850442,0,2024-01-01 04:16:54
614,9324569756868246190,6,2025-07-06 11:07:11
381,7201645916922787207,4,2023-04-15 12:12:29
880,11473096003505720741,5,2023-09-05 08:25:14
738,10333624218146462617,4,2025-06-17 20:55:44
561,12531803272551445526,9,2024-05-24 12:55:02
155,14371686511629888616,9,2023-10-17 12:38:07
1328,3944706032375140480,8,2023-08-05 01:31:11
106,9841532112904713055,9,2023-10-25 03:26:53
514,2250386734808400947,0,2024-07-19 10:30:30
641,15009533975651371925,0,2025-10-25 09:14:09
326,3899116636520297650,6,2025-03-01 21:19:46
787,5834615836362715775,8,2025-06-18 13:18:27
1327,5899176607339882928,0,2025-06-17 12:51:15
1378,6055293076286229657,5,2024-12-17 01:44:12
1431,1578849127360520914,1,2023-06-27 05:14:50
1321,486900817826991519,2,2023-06-14 01:29:48
1151,4978471021689819094,5,2023-11-11 01:04:44
1239,7989335790935101098,8,2024-07-07 03:04:34
513,9925338993509916407,2,2025-08-07 09:45:03
909,3450333262349522643,5,2024-08-07 06:01:06
301,10022494475175729314,9,2023-02-08 14:51:32
1329,14249640108659178176,0,2025-09-13 09:14:56
1236,1383290606929264160,2,2024-04-18 09:12:42
888,11019055767927831188,5,2025-06-22 14:36:30
152,13572001569470916755,2,2025-06-24 13:52:23
209,7969584474005729216,7,2024-10-08 09:38:37
121,5614984371003620992,4,2023-10-10 00:44:42
933,12017921408990021560,0,2023-07-21 08:45:57
395,2801451123199221596,3,2023-11-05 22:39:35
1031,3123338254980424349,6,2025-03-06 02:21:40
504,1523149541200305792,2,2025-02-27 13:06:26
881,6369965154109891554,7,2023-05-19 12:01:42
957,15192640932601997198,9,2024-02-05 07:33:22
998,2551713105257580385,1,2025-06-03 21:48:00
304,4624425518932988239,8,2024-11-18 23:10:39
273,4444522873517715540,4,2025-04-30 11:50:27
242,7998115631738905003,2,2025-08-31 17:20:41
886,307112106239524000,7,2024-10-12 22:48:25
1063,13651682983540373283,9,2023-07-23 03:28:27
881,7076971132937362476,10,2024-10-01 21:52:01
1435,13708478055760290286,2,2024-11-17 15:27:31
1085,3762240652829344423,4,2023-05-09 15:12:23
81,14850943849499376228,2,2025-10-17 14:12:46
1384,6676635401669382027,6,2023-12-30 06:40:37
765,1802726506162453392,5,2023-09-27 10:25:46
1490,10192574581934466344,5,2025-02-12 15:17:38
921,7253714465801414858,6,2023-03-25 17:15:25
1161,3518496330138316260,4,2024-01-08 20:52:08
1006,15852202899793385995,1,2025-09-14 05:05:02
435,16357568487833246694,5,2025-06-20 05:43:37
695,17837986429442685146,2,2023-12-29 12:08:28
271,9338912564711527045,7,2025-03-11 20:14:29
1142,11930828638212182222,10,2025-07-31 15:30:04
40,12679126947708086984,6,2025-01-29 00:31:09
1258,7687295137928970042,3,2023-02-04 14:59:33
1301,623405458824039480,7,2024-06-07 13:20:44
854,11183634817040814158,3,2024-08-03 14:03:05
1014,4834440603378082782,6,2024-08-26 04:23:06
692,14418210356610635731,7,2024-06-07 07:38:37
49,13027189852628607658,1,2023-12-29 19:59:16
631,2120091914479437076,5,2024-08-20 03:02:50
468,168679909399010009,4,2024-11-18 03:24:44
343,8612173546767343567,4,2024-08-28 19:41:11
1192,4927785186870570818,0,2024-06-24 03:43:37
1109,10364210550657827432,10,2025-10-30 03:03:00
765,17098505955048712751,4,2025-02-16 16:21:44
1476,13251183171837769497,3,2023-08-18 07:42:12
950,2780360578242807090,9,2024-08-17 11:21:19
977,12037235295303362685,0,2025-03-16 23:47:45
426,4757098253744441782,2,2024-02-15 15:53:27
449,18277849789327254605,0,2025-05-05 04:17:53
436,7188138635019867314,4,2025-08-08 21:21:36
83,15777952134886850047,4,2025-03-21 22:50:35
820,13488505780304747758,0,2023-07-25 06:19:46
1179,12361141010264213176,4,2024-04-19 03:16:03
855,6889718592672021492,4,2025-08-20 10:15:45
863,12675400632319354447,5,2023-06-01 02:54:31
610,3055668557126834445,9,2024-04-09 04:29:28
1220,18384200864614038580,10,2024-12-17 01:07:43
609,14833829074631479926,3,2024-11-20 16:06:14
208,15652670452193860573,4,2023-06-15 08:17:39
1465,4263551694384727285,4,2023-02-28 02:24:17
556,12558137934876098516,8,2025-03-13 21:55:33
516,11449166816410472448,8,2024-06-14 13:04:51
234,3617671139045480066,2,2024-05-31 02:54:42
1331,17275912177380259530,2,2025-04-03 13:23:16
721,1397924673531026702,0,2025-10-10 03:36:52
1054,5413632449295130713,4,2025-05-10 02:21:40
1490,6419630089513020828,2,2025-01-21 17:13:24
1016,3753795352563348941,4,2025-09-24 01:17:19
1335,18442245494518593733,6,2024-04-16 04:49:50
900,13698255319976048610,2,2024-11-23 03:31:21
327,17612607784889754001,2,2025-09-23 23:02:01
301,13607803032246657858,3,2025-03-23 06:22:01
1467,6202085385505316794,4,2023-09-24 01:01:56
658,6303908401783973694,6,2024-10-12 05:00:40
892,12751584219664128289,3,2024-12-03 18:56:44
188,10139670702873837482,3,2023-01-05 01:21:10
23,11700342742607447133,7,2023-01-19 08:32:47
80,4146050567020258299,9,2024-02-02 18:42:42
964,2565473117539659903,7,2025-05-30 15:50:50
978,3663101987990612692,2,2025-03-19 15:47:38
1157,12702168848871570700,1,2024-10-30 17:04:52
231,12536251988426123375,10,2025-01-09 03:29:45
791,4637200314500499499,8,2025-01-03 19:25:29
1327,6449809625148689886,7,2024-04-15 03:56:39
353,9336636005778528611,10,2024-12-27 16:05:53
767,3677349891333783438,0,2024-12-05 23:00:46
1068,5657292726703429584,10,2025-01-23 22:16:15
1061,331963346780963261,3,2023-08-22 22:45:38
799,17682600240660444282,0,2025-09-06 03:27:36
879,6740915604112630859,1,2025-03-14 11:19:10
1415,1982464663905647850,10,2024-11-25 17:36:26
681,4548013324630090262,9,2024-03-09 08:48:53
414,4970979993889305997,4,2023-04-10 23:29:27
992,8585543815763434623,1,2025-02-12 03:36:08
1111,8649398758565240968,7,2023-11-20 06:20:50
877,13766261421694711099,4,2025-10-07 01:13:40
976,8029522994480735787,7,2025-07-04 10:28:52
1480,1893643064895786181,8,2024-09-29 19:49:51
324,9557547814898853167,6,2024-10-26 05:58:22
727,9537518381305952416,0,2025-08-08 15:27:38
407,11481379912811176241,9,2023-06-03 00:13:24
1425,1561602436934313028,4,2025-10-07 11:14:26
1365,15995274240773076699,9,2025-01-02 01:57:13
854,15720996224528651782,6,2023-11-15 00:13:40
333,18078519404240866290,6,2023-12-19 01:43:28
1061,17294437417513901601,5,2024-10-04 16:31:20
161,13152956474105533996,9,2023-07-10 08:46:00
218,623405458824039480,6,2025-02-11 23:12:31
1105,1101537054211814100,4,2024-11-21 18:59:31
412,6026096349027246976,2,2024-12-03 10:24:33
166,12316084375698361970,0,2025-07-14 08:46:32
552,8266473019633129000,2,2024-04-14 11:47:39
1486,2875127387840000509,9,2023-04-28 23:18:00
877,10206437877785562506,10,2023-10-01 22:45:14
1258,15138225126054265186,2,2024-05-11 03:52:15
1356,2890575257490302991,0,2023-08-24 05:54:37
1052,12143737042091251759,8,2023-10-17 09:43:11
1175,3075928249632988347,5,2024-07-11 12:22:37
783,14020609527384261896,8,2023-10-24 07:59:40
1110,14258410600159081076,6,2025-04-11 19:02:44
877,13070328263354114703,8,2023-07-14 07:39:22
595,1781529634855611021,4,2023-09-23 05:08:17
151,2431248028124043071,10,2023-09-19 15:02:25
294,12526556655107010363,0,2024-12-05 19:20:27
59,17148171597017615074,2,2025-08-29 03:30:34
1390,1551458679365482428,6,2024-01-28 21:36:24
1467,10825333646523866787,5,2025-06-15 02:37:10
79,17359991762097820723,1,2024-04-19 05:00:53
680,13602277927093747707,8,2025-03-11 02:10:44
110,6746143180042951378,1,2025-01-22 03:18:43
564,10332373556631333744,7,2025-04-20 16:40:11
393,5374678931154933886,7,2024-10-02 13:34:02
961,4750209972268884528,0,2024-03-11 00:37:06
1117,12679814052244606778,5,2025-05-09 03:34:07
559,12213134156665823822,10,2023-10-11 01:50:41
1263,17493612969212129692,0,2024-04-07 10:48:04
996,7360929687805266208,10,2024-07-28 23:12:49
1291,10082197858885093273,4,2025-01-31 06:27:27
1385,6146952025478678766,8,2023-11-01 01:48:22
1356,4353165359761424497,1,2023-12-09 21:04:05
882,3117341872932143556,4,2023-07-09 08:23:09
469,9812621480635606291,1,2024-09-23 08:09:10
701,16713590790552138703,3,2023-07-22 18:37:26
224,3904953954007661011,8,2025-05-25 23:51:53
1121,15907243278256306698,0,2023-08-10 21:21:50
1244,2928565805684218869,8,2024-02-26 23:10:23
258,1607432341223806722,10,2023-06-14 16:51:54
1332,610757874483092733,2,2025-02-25 06:46:11
1188,2305565040465556806,1,2025-04-02 19:58:11
204,1988355515753688474,1,2023-04-12 17:51:35
778,966524442801508319,8,2024-04-24 17:42:02
596,13107535450988764667,5,2023-05-09 19:11:32
637,10622692416166637157,1,2025-02-05 08:11:39
428,1454314701478445938,9,2024-03-13 22:58:33
936,4316402233945989771,5,2023-09-19 20:32:39
38,5539907567069982326,2,2025-09-07 02:11:36
500,2373201733335934533,4,2024-03-26 17:39:33
547,6105935411413174125,6,2025-10-15 12:30:33
1021,6355230324224302459,5,2024-10-02 01:09:33
611,7595429721852330319,10,2024-04-25 22:19:07
